currcrisisvar1,currcrisisvar2,currcrisisvar3,currcrisisvar4,currcrisisvar5,currcrisisvarL0,currcrisisvarL1,currcrisisvarL2,currcrisisvarL3,currcrisisvarL4,currcrisisvarL5,country,isocode,imfcode,date,observation,high,groupid,id,variable1,variable2,variable3,variable4,variable5,variable6,variable7,variable8,variable9,variable10,names,crisis,crisisd2008,crisis2008var5,crisis2008var4,crisis2008var3,crisis2008var2,crisis2008var1,crisis2008varL0,crisis2008varL1,crisis2008varL2,crisis2008varL3,crisis2008varL4,crisis2008varL5,bankvar1,bankvar2,bankvar3,bankvar4,bankvar5,bankvarL0,bankvarL1,bankvarL2,bankvarL3,bankvarL4,bankvarL5,defaultvarL0,defaultvarL1,defaultvarL2,defaultvarL3,defaultvarL4,defaultvarL5,defaultvar1,defaultvar2,defaultvar3,defaultvar4,defaultvar5
0,0,0,0,1,1,0,0,0,0,1,"Venezuela, RB",VEN,299,1989,3931,0,Latin American and Caribbean,45,-7.411482,1.277014,126.8922,5.127864,9.62216,-1.931692,5.433113,70.35602,84.46329,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,"Venezuela, RB",VEN,299,1990,3932,0,Latin American and Caribbean,45,-3.292791,-3.293125,123.2124,17.60459,17.67264,-24.4005,4.25283,64.77768,40.65567,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,1,0,0,0,"Venezuela, RB",VEN,299,1991,3933,0,Latin American and Caribbean,45,3.432456,-1.902771,121.3754,3.355603,20.09689,-17.15256,4.414861,64.66309,34.20579,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,0,0,1,0,0,"Venezuela, RB",VEN,299,1992,3934,0,Latin American and Caribbean,45,6.871283,-1.918406,121.536,-6.411796,15.88497,-10.96604,9.020767,62.48085,31.42253,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,1,0,"Venezuela, RB",VEN,299,1993,3935,0,Latin American and Caribbean,45,4.92177,-3.61368,121.288,-3.429847,14.6814,-3.99377,8.058125,64.97946,38.12149,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,0,0,0,1,0,0,0,0,1,"Venezuela, RB",VEN,299,1994,3936,0,Latin American and Caribbean,45,.5812457,-.4147818,120.9753,4.494966,13.07803,5.003643,6.601205,67.70246,60.8207,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,0,0,0,0,0,1,0,0,0,0,"Venezuela, RB",VEN,299,1995,3937,0,Latin American and Caribbean,45,2.743169,-.1545985,115.3222,2.689323,7.595267,29.41272,4.090611,69.33366,59.91936,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,1,0,0,0,"Venezuela, RB",VEN,299,1996,3938,0,Latin American and Caribbean,45,1.065774,-5.71278,116.2821,13.05916,16.29685,.0846805,4.004774,49.20429,99.87715,-25.47945,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,1,0,0,"Venezuela, RB",VEN,299,1997,3939,0,Latin American and Caribbean,45,5.952559,-3.017374,113.1886,4.347756,16.30991,-15.08693,4.945516,32.90219,50.03916,-15.58826,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,1,0,"Venezuela, RB",VEN,299,1998,3940,0,Latin American and Caribbean,45,5.095865,-3.549595,113.144,-4.852278,12.71314,-13.3969,2.429938,31.37706,35.78176,9.215582,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1,"Venezuela, RB",VEN,299,1999,3941,0,Latin American and Caribbean,45,-2.191939,-4.037992,113.2289,2.155671,11.95009,-14.7278,5.603288,31.12028,23.56979,3.911999,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,"Venezuela, RB",VEN,299,2000,3942,0,Latin American and Caribbean,45,.156919,-4.443487,111.3104,10.118,10.78383,-24.73142,6.987758,28.18762,16.20504,.5751592,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,"Venezuela, RB",VEN,299,2001,3943,0,Latin American and Caribbean,45,1.938761,-3.872767,109.879,1.613379,7.180066,-16.44387,6.366526,31.67059,12.53468,-6.038754,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,"Venezuela, RB",VEN,299,2002,3944,0,Latin American and Caribbean,45,-9.319071,-5.479951,111.6142,8.18068,8.653284,22.89215,7.788204,44.26546,22.43266,.7346541,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,0,0,"Venezuela, RB",VEN,299,2003,3945,0,Latin American and Caribbean,45,-19.96874,-6.250923,112.6825,14.1063,18.59076,15.21249,9.077716,47.4169,31.0897,.7926719,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0,"Venezuela, RB",VEN,299,2004,3946,0,Latin American and Caribbean,45,-6.415437,-4.532018,109.9949,13.78521,15.87089,13.76771,6.968353,38.78498,21.74771,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,"Venezuela, RB",VEN,299,2005,3947,0,Latin American and Caribbean,45,-.3697808,-2.101606,108.9776,17.23681,16.10004,9.924821,6.938814,33.11424,15.95467,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,"Venezuela, RB",VEN,299,2006,3948,0,Latin American and Caribbean,45,4.930316,2.28927,106.9165,14.40635,15.75161,4.960707,6.450294,23.91477,13.663,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,"Venezuela, RB",VEN,299,2007,3949,0,Latin American and Caribbean,45,8.50929,9.659556,105.3696,7.964602,10.44398,3.25081,6.769723,19.32727,18.69826,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Venezuela, RB",VEN,299,2008,3950,0,Latin American and Caribbean,45,8.926943,8.065154,,12.00467,10.4601,-12.64896,5.456044,13.77863,31.4403,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Venezuela, RB",VEN,299,2009,3951,0,Latin American and Caribbean,45,1.398617,,,2.625003,5.423248,-10.49323,,14.91801,28.58899,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Venezuela, RB",VEN,299,2010,3952,0,Latin American and Caribbean,45,-4.057993,,,,,,,,33.14999,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,China,CHN,924,1973,647,0,Asia,46,6.091035,,,,,-3.424835,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,China,CHN,924,1974,648,0,Asia,46,1.885136,,,,,-3.480654,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,China,CHN,924,1975,649,0,Asia,46,3.686558,,,,,18.04441,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,China,CHN,924,1976,650,0,Asia,46,-4.607813,,,,,9.147904,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,China,CHN,924,1977,651,0,Asia,46,-4.221457,5.530567,,,1.360611,4.580281,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,China,CHN,924,1978,652,0,Asia,46,-.4234022,1.545648,,,1.050757,4.839452,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,China,CHN,924,1979,653,0,Asia,46,-.7210778,-1.791036,,,1.219465,-.090357,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,China,CHN,924,1980,654,0,Asia,46,-1.213452,-1.671745,,,1.194298,-22.90156,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,China,CHN,924,1981,655,0,Asia,46,-4.544311,-1.054613,100.9734,,2.464053,-21.01632,0,,1.928998,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,China,CHN,924,1982,656,0,Asia,46,-4.637018,-3.025849,101.3322,2.792554,5.480276,-15.17404,1.131983,4.944338,1.499646,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,China,CHN,924,1983,657,0,Asia,46,-3.454461,-5.609847,101.3591,1.855938,6.336452,-5.581131,1.743881,5.347986,2.828427,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,China,CHN,924,1984,658,0,Asia,46,1.257929,-4.627522,101.517,.7885574,6.489089,-16.29697,2.175331,3.980048,9.297866,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,China,CHN,924,1985,659,0,Asia,46,4.331056,-1.929942,101.7865,-3.722935,3.884674,-15.94771,2.093152,3.4013,6.500213,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,China,CHN,924,1986,660,0,Asia,46,3.131461,5.200152,102.6333,-2.361735,3.530179,-16.8406,2.040077,3.414994,6.499981,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,China,CHN,924,1987,661,0,Asia,46,4.494993,4.477952,104.3477,.1109582,5.635195,-21.58553,3.040623,4.195898,7.300034,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,China,CHN,924,1988,662,0,Asia,46,5.645952,-2.438814,104.5527,-1.228343,5.669375,39.94662,2.845026,4.9994,18.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,1,China,CHN,924,1989,663,0,Asia,46,.1550821,-1.904278,104.3478,-1.255038,4.948634,68.04195,2.008003,6.054839,17.99998,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,China,CHN,924,1990,664,0,Asia,46,-5.645284,4.469652,105.0579,3.361098,8.01094,51.40459,2.610265,6.212192,3.100004,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,China,CHN,924,1991,665,0,Asia,46,-6.463771,3.804587,105.1185,3.497522,11.24309,17.67774,2.840814,6.530439,3.399997,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,China,CHN,924,1992,666,0,Asia,46,-2.906914,-1.01398,105.6489,1.514453,4.600141,-12.08142,3.256747,6.616872,6.399999,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,China,CHN,924,1993,667,0,Asia,46,.4255054,6.787577,106.4356,-2.635409,4.812476,18.621,3.47241,6.697754,14.69999,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,China,CHN,924,1994,668,0,Asia,46,2.997772,-7.169159,105.8724,1.235282,9.230636,-7.186958,3.126292,7.017827,24.10001,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,China,CHN,924,1995,669,0,Asia,46,3.715449,-11.66169,105.3049,.2222506,10.10691,-24.75292,3.066652,7.079694,17.10001,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,China,CHN,924,1996,670,0,Asia,46,3.775459,-9.157376,104.8811,.8460611,12.26853,-24.08117,2.967823,7.751538,8.299987,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,China,CHN,924,1997,671,0,Asia,46,3.364444,-3.527816,104.9087,3.880008,14.68426,-18.17598,3.302778,8.449441,2.800009,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,China,CHN,924,1998,672,0,Asia,46,1.711374,2.379699,104.4411,3.087129,14.21921,-11.27372,1.700903,9.823025,-.8000122,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,China,CHN,924,1999,673,0,Asia,46,-.0487464,4.996876,104.3795,1.949177,14.27842,-8.093938,1.401302,11.20176,-1.400001,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,China,CHN,924,2000,674,0,Asia,46,-1.067819,3.178583,103.7442,1.712001,13.81533,-4.106857,1.091382,12.27866,.4000097,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,China,CHN,924,2001,675,0,Asia,46,-2.256695,-.405777,104.3088,1.313476,16.01481,-.4144363,4.249682,12.55448,.7249967,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,China,CHN,924,2002,676,0,Asia,46,-2.854244,16.22779,103.9031,2.436465,19.7002,3.923194,4.517729,13.33898,-.7666675,.9719887,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,China,CHN,924,2003,677,0,Asia,46,-2.680159,23.23583,103.8301,2.79556,24.5741,6.82268,5.368384,13.75196,1.166672,-1.233545,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,China,CHN,924,2004,678,0,Asia,46,-2.767944,8.861146,103.8236,3.554434,31.5758,6.309447,6.005248,13.88433,3.899986,.9551371,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,China,CHN,924,2005,679,0,Asia,46,-1.966419,1.562972,103.6801,7.125649,36.28299,6.799619,6.557658,12.80068,1.816678,.3851532,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,China,CHN,924,2006,680,0,Asia,46,-.0690946,-.9222523,103.438,9.335482,39.30554,6.869414,6.376821,12.36625,1.466698,-2.15074,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,China,CHN,924,2007,681,0,Asia,46,3.051671,-12.9255,103.0151,10.64179,43.73857,-.1846196,5.838487,18.03916,4.766591,-2.419385,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,China,CHN,924,2008,682,0,Asia,46,2.025036,-21.45415,,9.423182,43.03637,-8.159615,4.135497,17.04202,5.900014,4.929814,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,China,CHN,924,2009,683,0,Asia,46,.5309117,.0323233,,,48.12293,-2.176965,,22.85334,-.6872785,-.8497559,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,China,CHN,924,2010,684,0,Asia,46,.2732596,,,,,,,,2.370852,-.3385941,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Hong Kong SAR, China",HKG,532,1973,1445,0,Asia,47,5.14193,,,,,6.340297,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Hong Kong SAR, China",HKG,532,1974,1446,0,Asia,47,-.9920902,,,,,-.2801535,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Hong Kong SAR, China",HKG,532,1975,1447,0,Asia,47,-9.017883,,,,,6.062612,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Hong Kong SAR, China",HKG,532,1976,1448,0,Asia,47,-2.509614,,,,,-5.79662,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Hong Kong SAR, China",HKG,532,1977,1449,0,Asia,47,.0686251,,,,,-5.527983,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Hong Kong SAR, China",HKG,532,1978,1450,0,Asia,47,-.424946,,,,,-3.916576,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Hong Kong SAR, China",HKG,532,1979,1451,0,Asia,47,2.129917,,127.8376,,,-10.73652,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Hong Kong SAR, China",HKG,532,1980,1452,0,Asia,47,3.707943,,133.1359,,,-14.6205,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Hong Kong SAR, China",HKG,532,1981,1453,0,Asia,47,4.655661,,142.1352,,,-7.291461,,,10.94775,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Hong Kong SAR, China",HKG,532,1982,1454,0,Asia,47,-.1761201,,146.317,,,1.074619,,,10.93825,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Hong Kong SAR, China",HKG,532,1983,1455,0,Asia,47,-1.968426,,151.3456,,,17.23609,,,9.909945,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Hong Kong SAR, China",HKG,532,1984,1456,0,Asia,47,.1340096,,148.6662,,,11.54067,,,8.629414,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Hong Kong SAR, China",HKG,532,1985,1457,0,Asia,47,-6.300101,,153.1134,,,9.672179,,,3.521262,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Hong Kong SAR, China",HKG,532,1986,1458,0,Asia,47,-2.789936,,162.4639,,,9.565679,,,3.543115,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Hong Kong SAR, China",HKG,532,1987,1459,0,Asia,47,3.07479,,182.7572,,,6.350976,,,5.709861,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Hong Kong SAR, China",HKG,532,1988,1460,0,Asia,47,4.793321,,183.5274,,,5.015435,,,7.843194,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Hong Kong SAR, China",HKG,532,1989,1461,0,Asia,47,.9818931,,180.8999,,,.8122246,,,10.22299,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Hong Kong SAR, China",HKG,532,1990,1462,0,Asia,47,-.8184472,13.33876,188.6682,,31.95332,2.048808,,,10.2552,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Hong Kong SAR, China",HKG,532,1991,1463,0,Asia,47,-.5261008,-10.1844,193.8851,,32.42931,1.394424,,,11.25907,-3.504003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Hong Kong SAR, China",HKG,532,1992,1464,0,Asia,47,.5250708,-18.09765,184.4519,,33.82048,-1.693442,,,9.544585,-5.043741,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Hong Kong SAR, China",HKG,532,1993,1465,0,Asia,47,1.920183,-14.77373,175.1103,,35.83425,-5.457181,,,8.82003,-5.374649,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Hong Kong SAR, China",HKG,532,1994,1466,0,Asia,47,3.680364,-6.22307,179.9453,,36.33622,-5.784163,,,8.843742,-4.398592,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Hong Kong SAR, China",HKG,532,1995,1467,0,Asia,47,2.245951,-.0988446,176.281,,38.40949,-4.98471,,,9.012298,-.5277278,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Hong Kong SAR, China",HKG,532,1996,1468,0,Asia,47,2.975955,7.546758,164.7227,,40.13936,-6.777612,,,6.274723,-.7612154,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
